2026-02-12 11:27:51,330 | INFO | TestCaseName: test_checkout_0002 | TestCaseID: TC_PAY_0002 | Module: module_checkout | Status: PASSED | FilePath: tests/module_checkout/test_checkout.py
2026-02-12 11:27:57,340 | INFO | TestCaseName: test_catalog_0104 | TestCaseID: TC_CAT_0104 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,344 | INFO | TestCaseName: test_catalog_0106 | TestCaseID: TC_CAT_0106 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,344 | INFO | TestCaseName: test_catalog_0107 | TestCaseID: TC_CAT_0107 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,344 | INFO | TestCaseName: test_catalog_0110 | TestCaseID: TC_CAT_0110 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,344 | INFO | TestCaseName: test_catalog_0112 | TestCaseID: TC_CAT_0112 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,344 | INFO | TestCaseName: test_catalog_0113 | TestCaseID: TC_CAT_0113 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,371 | INFO | TestCaseName: test_catalog_0116 | TestCaseID: TC_CAT_0116 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,376 | INFO | TestCaseName: test_catalog_0118 | TestCaseID: TC_CAT_0118 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,376 | INFO | TestCaseName: test_catalog_0119 | TestCaseID: TC_CAT_0119 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,376 | INFO | TestCaseName: test_catalog_0122 | TestCaseID: TC_CAT_0122 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,391 | INFO | TestCaseName: test_catalog_0124 | TestCaseID: TC_CAT_0124 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,391 | INFO | TestCaseName: test_catalog_0125 | TestCaseID: TC_CAT_0125 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,391 | INFO | TestCaseName: test_catalog_0128 | TestCaseID: TC_CAT_0128 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,407 | INFO | TestCaseName: test_catalog_0130 | TestCaseID: TC_CAT_0130 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,407 | INFO | TestCaseName: test_catalog_0131 | TestCaseID: TC_CAT_0131 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,407 | INFO | TestCaseName: test_catalog_0134 | TestCaseID: TC_CAT_0134 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,423 | INFO | TestCaseName: test_catalog_0136 | TestCaseID: TC_CAT_0136 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,423 | INFO | TestCaseName: test_catalog_0137 | TestCaseID: TC_CAT_0137 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,423 | INFO | TestCaseName: test_catalog_0140 | TestCaseID: TC_CAT_0140 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,443 | INFO | TestCaseName: test_catalog_0142 | TestCaseID: TC_CAT_0142 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,444 | INFO | TestCaseName: test_catalog_0143 | TestCaseID: TC_CAT_0143 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,452 | INFO | TestCaseName: test_catalog_0146 | TestCaseID: TC_CAT_0146 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,454 | INFO | TestCaseName: test_catalog_0148 | TestCaseID: TC_CAT_0148 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,454 | INFO | TestCaseName: test_catalog_0149 | TestCaseID: TC_CAT_0149 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,454 | INFO | TestCaseName: test_catalog_0152 | TestCaseID: TC_CAT_0152 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,474 | INFO | TestCaseName: test_catalog_0154 | TestCaseID: TC_CAT_0154 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,474 | INFO | TestCaseName: test_catalog_0155 | TestCaseID: TC_CAT_0155 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,476 | INFO | TestCaseName: test_catalog_0158 | TestCaseID: TC_CAT_0158 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,486 | INFO | TestCaseName: test_catalog_0160 | TestCaseID: TC_CAT_0160 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,486 | INFO | TestCaseName: test_catalog_0161 | TestCaseID: TC_CAT_0161 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,502 | INFO | TestCaseName: test_catalog_0164 | TestCaseID: TC_CAT_0164 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,502 | INFO | TestCaseName: test_catalog_0166 | TestCaseID: TC_CAT_0166 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,502 | INFO | TestCaseName: test_catalog_0167 | TestCaseID: TC_CAT_0167 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,518 | INFO | TestCaseName: test_catalog_0170 | TestCaseID: TC_CAT_0170 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,520 | INFO | TestCaseName: test_catalog_0172 | TestCaseID: TC_CAT_0172 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,520 | INFO | TestCaseName: test_catalog_0173 | TestCaseID: TC_CAT_0173 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,533 | INFO | TestCaseName: test_catalog_0176 | TestCaseID: TC_CAT_0176 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,533 | INFO | TestCaseName: test_catalog_0178 | TestCaseID: TC_CAT_0178 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,533 | INFO | TestCaseName: test_catalog_0179 | TestCaseID: TC_CAT_0179 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,556 | INFO | TestCaseName: test_catalog_0182 | TestCaseID: TC_CAT_0182 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,562 | INFO | TestCaseName: test_catalog_0184 | TestCaseID: TC_CAT_0184 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,562 | INFO | TestCaseName: test_catalog_0185 | TestCaseID: TC_CAT_0185 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,573 | INFO | TestCaseName: test_catalog_0188 | TestCaseID: TC_CAT_0188 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,578 | INFO | TestCaseName: test_catalog_0190 | TestCaseID: TC_CAT_0190 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,578 | INFO | TestCaseName: test_catalog_0191 | TestCaseID: TC_CAT_0191 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,578 | INFO | TestCaseName: test_catalog_0194 | TestCaseID: TC_CAT_0194 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,594 | INFO | TestCaseName: test_catalog_0196 | TestCaseID: TC_CAT_0196 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,594 | INFO | TestCaseName: test_catalog_0197 | TestCaseID: TC_CAT_0197 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,610 | INFO | TestCaseName: test_catalog_0200 | TestCaseID: TC_CAT_0200 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,610 | INFO | TestCaseName: test_catalog_0202 | TestCaseID: TC_CAT_0202 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,610 | INFO | TestCaseName: test_catalog_0203 | TestCaseID: TC_CAT_0203 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,636 | INFO | TestCaseName: test_catalog_0206 | TestCaseID: TC_CAT_0206 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,648 | INFO | TestCaseName: test_catalog_0208 | TestCaseID: TC_CAT_0208 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,649 | INFO | TestCaseName: test_catalog_0209 | TestCaseID: TC_CAT_0209 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,666 | INFO | TestCaseName: test_catalog_0212 | TestCaseID: TC_CAT_0212 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,673 | INFO | TestCaseName: test_catalog_0214 | TestCaseID: TC_CAT_0214 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,673 | INFO | TestCaseName: test_catalog_0215 | TestCaseID: TC_CAT_0215 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,673 | INFO | TestCaseName: test_catalog_0218 | TestCaseID: TC_CAT_0218 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,691 | INFO | TestCaseName: test_catalog_0220 | TestCaseID: TC_CAT_0220 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,691 | INFO | TestCaseName: test_catalog_0221 | TestCaseID: TC_CAT_0221 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,705 | INFO | TestCaseName: test_catalog_0224 | TestCaseID: TC_CAT_0224 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,705 | INFO | TestCaseName: test_catalog_0226 | TestCaseID: TC_CAT_0226 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,705 | INFO | TestCaseName: test_catalog_0227 | TestCaseID: TC_CAT_0227 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,721 | INFO | TestCaseName: test_catalog_0230 | TestCaseID: TC_CAT_0230 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,737 | INFO | TestCaseName: test_catalog_0232 | TestCaseID: TC_CAT_0232 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,737 | INFO | TestCaseName: test_catalog_0233 | TestCaseID: TC_CAT_0233 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,737 | INFO | TestCaseName: test_catalog_0236 | TestCaseID: TC_CAT_0236 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,753 | INFO | TestCaseName: test_catalog_0238 | TestCaseID: TC_CAT_0238 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,753 | INFO | TestCaseName: test_catalog_0239 | TestCaseID: TC_CAT_0239 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,778 | INFO | TestCaseName: test_catalog_0242 | TestCaseID: TC_CAT_0242 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,782 | INFO | TestCaseName: test_catalog_0244 | TestCaseID: TC_CAT_0244 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,782 | INFO | TestCaseName: test_catalog_0245 | TestCaseID: TC_CAT_0245 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,782 | INFO | TestCaseName: test_catalog_0248 | TestCaseID: TC_CAT_0248 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,798 | INFO | TestCaseName: test_catalog_0250 | TestCaseID: TC_CAT_0250 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,798 | INFO | TestCaseName: test_catalog_0251 | TestCaseID: TC_CAT_0251 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,798 | INFO | TestCaseName: test_catalog_0254 | TestCaseID: TC_CAT_0254 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,814 | INFO | TestCaseName: test_catalog_0256 | TestCaseID: TC_CAT_0256 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,819 | INFO | TestCaseName: test_catalog_0257 | TestCaseID: TC_CAT_0257 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,830 | INFO | TestCaseName: test_catalog_0260 | TestCaseID: TC_CAT_0260 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,838 | INFO | TestCaseName: test_catalog_0262 | TestCaseID: TC_CAT_0262 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,838 | INFO | TestCaseName: test_catalog_0263 | TestCaseID: TC_CAT_0263 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,846 | INFO | TestCaseName: test_catalog_0266 | TestCaseID: TC_CAT_0266 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,846 | INFO | TestCaseName: test_catalog_0268 | TestCaseID: TC_CAT_0268 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,846 | INFO | TestCaseName: test_catalog_0269 | TestCaseID: TC_CAT_0269 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,861 | INFO | TestCaseName: test_catalog_0272 | TestCaseID: TC_CAT_0272 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,871 | INFO | TestCaseName: test_catalog_0274 | TestCaseID: TC_CAT_0274 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,871 | INFO | TestCaseName: test_catalog_0275 | TestCaseID: TC_CAT_0275 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,886 | INFO | TestCaseName: test_catalog_0278 | TestCaseID: TC_CAT_0278 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,891 | INFO | TestCaseName: test_catalog_0280 | TestCaseID: TC_CAT_0280 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,891 | INFO | TestCaseName: test_catalog_0281 | TestCaseID: TC_CAT_0281 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,891 | INFO | TestCaseName: test_catalog_0284 | TestCaseID: TC_CAT_0284 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,891 | INFO | TestCaseName: test_catalog_0286 | TestCaseID: TC_CAT_0286 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,891 | INFO | TestCaseName: test_catalog_0287 | TestCaseID: TC_CAT_0287 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,910 | INFO | TestCaseName: test_catalog_0290 | TestCaseID: TC_CAT_0290 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,910 | INFO | TestCaseName: test_catalog_0292 | TestCaseID: TC_CAT_0292 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,923 | INFO | TestCaseName: test_catalog_0293 | TestCaseID: TC_CAT_0293 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,934 | INFO | TestCaseName: test_catalog_0296 | TestCaseID: TC_CAT_0296 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,940 | INFO | TestCaseName: test_catalog_0298 | TestCaseID: TC_CAT_0298 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,940 | INFO | TestCaseName: test_catalog_0299 | TestCaseID: TC_CAT_0299 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,940 | INFO | TestCaseName: test_catalog_0302 | TestCaseID: TC_CAT_0302 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,959 | INFO | TestCaseName: test_catalog_0304 | TestCaseID: TC_CAT_0304 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,959 | INFO | TestCaseName: test_catalog_0305 | TestCaseID: TC_CAT_0305 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,972 | INFO | TestCaseName: test_catalog_0308 | TestCaseID: TC_CAT_0308 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,979 | INFO | TestCaseName: test_catalog_0310 | TestCaseID: TC_CAT_0310 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,981 | INFO | TestCaseName: test_catalog_0311 | TestCaseID: TC_CAT_0311 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,992 | INFO | TestCaseName: test_catalog_0314 | TestCaseID: TC_CAT_0314 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:57,998 | INFO | TestCaseName: test_catalog_0316 | TestCaseID: TC_CAT_0316 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,000 | INFO | TestCaseName: test_catalog_0317 | TestCaseID: TC_CAT_0317 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,000 | INFO | TestCaseName: test_catalog_0320 | TestCaseID: TC_CAT_0320 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,000 | INFO | TestCaseName: test_catalog_0322 | TestCaseID: TC_CAT_0322 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,000 | INFO | TestCaseName: test_catalog_0323 | TestCaseID: TC_CAT_0323 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,017 | INFO | TestCaseName: test_catalog_0326 | TestCaseID: TC_CAT_0326 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,032 | INFO | TestCaseName: test_catalog_0328 | TestCaseID: TC_CAT_0328 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,032 | INFO | TestCaseName: test_catalog_0329 | TestCaseID: TC_CAT_0329 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,038 | INFO | TestCaseName: test_catalog_0332 | TestCaseID: TC_CAT_0332 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,050 | INFO | TestCaseName: test_catalog_0334 | TestCaseID: TC_CAT_0334 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,050 | INFO | TestCaseName: test_catalog_0335 | TestCaseID: TC_CAT_0335 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,064 | INFO | TestCaseName: test_catalog_0338 | TestCaseID: TC_CAT_0338 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,071 | INFO | TestCaseName: test_catalog_0340 | TestCaseID: TC_CAT_0340 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,071 | INFO | TestCaseName: test_catalog_0341 | TestCaseID: TC_CAT_0341 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,080 | INFO | TestCaseName: test_catalog_0344 | TestCaseID: TC_CAT_0344 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,080 | INFO | TestCaseName: test_catalog_0346 | TestCaseID: TC_CAT_0346 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,080 | INFO | TestCaseName: test_catalog_0347 | TestCaseID: TC_CAT_0347 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,108 | INFO | TestCaseName: test_catalog_0350 | TestCaseID: TC_CAT_0350 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,110 | INFO | TestCaseName: test_catalog_0352 | TestCaseID: TC_CAT_0352 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,110 | INFO | TestCaseName: test_catalog_0353 | TestCaseID: TC_CAT_0353 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,110 | INFO | TestCaseName: test_catalog_0356 | TestCaseID: TC_CAT_0356 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,110 | INFO | TestCaseName: test_catalog_0358 | TestCaseID: TC_CAT_0358 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,126 | INFO | TestCaseName: test_catalog_0359 | TestCaseID: TC_CAT_0359 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,126 | INFO | TestCaseName: test_catalog_0362 | TestCaseID: TC_CAT_0362 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,142 | INFO | TestCaseName: test_catalog_0364 | TestCaseID: TC_CAT_0364 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,142 | INFO | TestCaseName: test_catalog_0365 | TestCaseID: TC_CAT_0365 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,158 | INFO | TestCaseName: test_catalog_0368 | TestCaseID: TC_CAT_0368 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,158 | INFO | TestCaseName: test_catalog_0370 | TestCaseID: TC_CAT_0370 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,158 | INFO | TestCaseName: test_catalog_0371 | TestCaseID: TC_CAT_0371 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,174 | INFO | TestCaseName: test_catalog_0374 | TestCaseID: TC_CAT_0374 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,174 | INFO | TestCaseName: test_catalog_0376 | TestCaseID: TC_CAT_0376 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,174 | INFO | TestCaseName: test_catalog_0377 | TestCaseID: TC_CAT_0377 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,189 | INFO | TestCaseName: test_catalog_0380 | TestCaseID: TC_CAT_0380 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,189 | INFO | TestCaseName: test_catalog_0382 | TestCaseID: TC_CAT_0382 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,189 | INFO | TestCaseName: test_catalog_0383 | TestCaseID: TC_CAT_0383 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,210 | INFO | TestCaseName: test_catalog_0386 | TestCaseID: TC_CAT_0386 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,216 | INFO | TestCaseName: test_catalog_0388 | TestCaseID: TC_CAT_0388 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,216 | INFO | TestCaseName: test_catalog_0389 | TestCaseID: TC_CAT_0389 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,227 | INFO | TestCaseName: test_catalog_0392 | TestCaseID: TC_CAT_0392 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,234 | INFO | TestCaseName: test_catalog_0394 | TestCaseID: TC_CAT_0394 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
2026-02-12 11:27:58,234 | INFO | TestCaseName: test_catalog_0395 | TestCaseID: TC_CAT_0395 | Module: module_catalog | Status: PASSED | FilePath: tests/module_catalog/test_catalog.py
